log10_HI_r,Fraction
-1.275,0.007185379315132687
-1.025,0.014804658347362757
-0.7749999999999999,0.024992623704809345
-0.5249999999999999,0.039346026346390825
-0.2749999999999999,0.06657757259142268
-0.02499999999999991,0.10559383515281948
0.2250000000000001,0.16642657548987277
0.4750000000000001,0.2091396636409393
0.7250000000000001,0.1535657878751063
0.9750000000000001,0.09712411267507853
1.225,0.06636930072721593
1.475,0.04887446413384938
