log10_HI_r,Fraction
-1.275,0.006190623586275864
-1.025,0.012571727898283293
-0.7749999999999999,0.026714921783851996
-0.5249999999999999,0.04523917236124669
-0.2749999999999999,0.07359699040453344
-0.02499999999999991,0.129407843043882
0.2250000000000001,0.21114788447343985
0.4750000000000001,0.17957570418343294
0.7250000000000001,0.13383651991714088
0.9750000000000001,0.08340674777970904
1.225,0.05788233053167933
1.475,0.04042953403652468
