log10_HI_r,Fraction
-1.275,0.0002326095300124446
-1.025,0.0019073981461020459
-0.7749999999999999,0.012747002244681964
-0.5249999999999999,0.05541922052546493
-0.2749999999999999,0.19078633651620708
-0.02499999999999991,0.41531268536071925
0.2250000000000001,0.23084169758435003
0.4750000000000001,0.06546795222200254
0.7250000000000001,0.02091159674811877
0.9750000000000001,0.005117409660273782
1.225,0.0010700038380572453
1.475,0.0001860876240099557
