log10_HI_r,Fraction
-1.275,0.005726540654792047
-1.025,0.013756632686761047
-0.7749999999999999,0.030833048944274424
-0.5249999999999999,0.07225672350778309
-0.2749999999999999,0.13533329939012306
-0.02499999999999991,0.17736175939584756
0.2250000000000001,0.18932536493537946
0.4750000000000001,0.11528559083203065
0.7250000000000001,0.08103574495255289
0.9750000000000001,0.0643690553512847
1.225,0.06611323179726546
1.475,0.04860300755190559
