log10_HI_r,Fraction
-1.275,0.0015208120670090004
-1.025,0.007851483763323298
-0.7749999999999999,0.025013083647254505
-0.5249999999999999,0.08383249822528745
-0.2749999999999999,0.22785236464254438
-0.02499999999999991,0.321513143236143
0.2250000000000001,0.18155827534211794
0.4750000000000001,0.07847986154651301
0.7250000000000001,0.04085725093140023
0.9750000000000001,0.019885848416230978
1.225,0.008654638347263316
1.475,0.0029807398349128707
